id,cluster
FKID213341,-1
FKID213342,-1
FKID213343,-1
FKID213344,-1
FKID213345,-1
FKID213347,-1
FKID213349,-1
FKID213350,-1
FKID213351,-1
FKID213352,-1
FKID213353,-1
FKID213355,-1
FKID213356,-1
FKID213357,-1
FKID213358,-1
FKID213359,-1
FKID213360,-1
FKID213361,-1
FKID213362,-1
FKID213363,-1
FKID213364,-1
FKID213365,2
FKID213366,2
FKID213371,-1
FKID213374,-1
FKID213375,-1
FKID213376,-1
FKID213377,-1
FKID213378,-1
FKID213380,-1
FKID213381,-1
FKID213382,-1
FKID213383,-1
FKID213386,4
FKID213388,1
FKID213389,-1
FKID213390,3
FKID213391,-1
FKID213392,-1
FKID213394,3
FKID213395,-1
FKID213397,-1
FKID213402,0
FKID213403,3
FKID213404,3
FKID213407,3
FKID213408,3
FKID213409,-1
FKID213411,-1
FKID213412,3
FKID213413,3
FKID213416,-1
FKID213417,-1
FKID213418,-1
FKID213423,-1
FKID213424,-1
FKID213425,-1
FKID213427,-1
FKID213428,3
FKID213429,-1
FKID213430,-1
FKID213431,-1
FKID213432,-1
FKID213433,-1
FKID213434,-1
FKID213435,-1
FKID213436,-1
FKID213437,2
FKID213438,-1
FKID213440,-1
FKID213442,-1
FKID213443,-1
FKID213447,3
FKID213449,-1
FKID213450,-1
FKID213451,-1
FKID213452,-1
FKID213454,-1
FKID213455,-1
FKID213456,-1
FKID213457,-1
FKID213458,4
FKID213459,-1
FKID213462,-1
FKID213463,6
FKID213468,2
FKID213473,-1
FKID213474,-1
FKID213476,6
FKID213478,-1
FKID213480,-1
FKID213481,-1
FKID213482,6
FKID213484,-1
FKID213485,-1
FKID213486,-1
FKID213487,-1
FKID213488,1
FKID213489,-1
FKID213492,-1
FKID213493,-1
FKID213494,-1
FKID213496,2
FKID213497,2
FKID213498,-1
FKID213499,2
FKID213500,2
FKID213501,-1
FKID213502,2
FKID213503,4
FKID213504,4
FKID213505,2
FKID213506,2
FKID213507,-1
FKID213508,2
FKID213509,-1
FKID213510,2
FKID213511,-1
FKID213512,-1
FKID213513,4
FKID213514,-1
FKID213515,-1
FKID213516,-1
FKID213517,-1
FKID213518,2
FKID213519,-1
FKID213520,-1
FKID213521,-1
FKID213523,-1
FKID213524,2
FKID213526,2
FKID213527,-1
FKID213528,2
FKID213529,-1
FKID213530,-1
FKID213531,-1
FKID213532,4
FKID213535,-1
FKID213538,-1
FKID213542,-1
FKID213544,-1
FKID213548,-1
FKID213549,-1
FKID213552,-1
FKID213553,-1
FKID213555,3
FKID213557,3
FKID213558,-1
FKID213559,-1
FKID213560,-1
FKID213562,0
FKID213564,-1
FKID213566,-1
FKID213569,-1
FKID213572,-1
FKID213573,-1
FKID213575,2
FKID213579,2
FKID213580,2
FKID213581,3
FKID213582,3
FKID213583,3
FKID213584,-1
FKID213585,-1
FKID213586,-1
FKID213587,3
FKID213589,-1
FKID213590,-1
FKID213592,-1
FKID213594,-1
FKID213595,-1
FKID213596,-1
FKID213597,-1
FKID213598,-1
FKID213599,-1
FKID213601,5
FKID213602,5
FKID213603,5
FKID213604,-1
FKID213605,3
FKID213606,-1
FKID213609,5
FKID213611,5
FKID213612,5
FKID213614,4
FKID213615,5
FKID213619,-1
FKID213620,5
FKID213621,3
FKID213622,-1
FKID213623,-1
FKID213624,5
FKID213627,3
FKID213628,3
FKID213629,3
FKID213632,3
FKID213634,-1
FKID213636,3
FKID213638,3
FKID213639,3
FKID213641,3
FKID213642,3
FKID213648,3
FKID213649,3
FKID213651,3
FKID213656,3
FKID213658,-1
FKID213662,-1
FKID213663,3
FKID213664,-1
FKID213667,-1
FKID213668,7
FKID213669,7
FKID213670,-1
FKID213675,-1
FKID213676,-1
FKID213677,-1
FKID213679,-1
FKID213686,-1
FKID213691,-1
FKID213701,-1
FKID213702,-1
FKID213703,-1
FKID213704,2
FKID213706,2
FKID213708,0
FKID213714,2
FKID213723,-1
FKID213726,7
FKID213729,2
FKID213732,-1
FKID213736,-1
FKID213738,2
FKID213747,2
FKID213751,-1
FKID213752,2
FKID213758,2
FKID213759,4
FKID213761,-1
FKID213762,-1
FKID213763,-1
FKID213764,-1
FKID213765,-1
FKID213767,-1
FKID213768,-1
FKID213769,2
FKID213770,-1
FKID213774,7
FKID213775,7
FKID213783,2
FKID213786,2
FKID213788,-1
FKID213792,-1
FKID213795,4
FKID213796,0
FKID213799,4
FKID213801,-1
FKID213804,-1
FKID213806,3
FKID213807,3
FKID213808,-1
FKID213809,-1
FKID213810,-1
FKID213811,-1
FKID213813,-1
FKID213815,-1
FKID213816,-1
FKID213818,-1
FKID213819,-1
FKID213820,-1
FKID213821,-1
FKID213822,2
FKID213823,3
FKID213825,3
FKID213826,3
FKID213828,-1
FKID213829,-1
FKID213832,-1
FKID213836,-1
FKID213837,-1
FKID213838,-1
FKID213839,2
FKID213840,2
FKID213841,-1
FKID213846,4
FKID213847,2
FKID213848,-1
FKID213849,-1
FKID213850,2
FKID213852,-1
FKID213853,2
FKID213860,2
FKID213863,4
FKID213864,2
FKID213865,-1
FKID213866,2
FKID213867,-1
FKID213868,-1
FKID213874,3
FKID213875,3
FKID213876,3
FKID213877,-1
FKID213878,2
FKID213880,2
FKID213881,2
FKID213888,-1
FKID213889,-1
FKID213890,-1
FKID213897,2
FKID213898,2
FKID213899,-1
FKID213900,-1
FKID213902,-1
FKID213904,3
FKID213907,-1
FKID213908,-1
FKID213909,-1
FKID213911,-1
FKID213914,2
FKID213915,-1
FKID213916,-1
FKID213917,-1
FKID213918,-1
FKID213921,-1
FKID213922,2
FKID213923,-1
FKID213924,2
FKID213926,2
FKID213927,2
FKID213928,-1
FKID213929,-1
FKID213930,2
FKID213931,2
FKID213932,2
FKID213933,2
FKID213934,-1
FKID213936,2
FKID213937,2
FKID213940,-1
FKID213942,-1
FKID213943,4
FKID213945,-1
FKID213947,2
FKID213952,2
FKID213953,4
FKID213954,2
FKID213955,4
FKID213956,-1
FKID213957,-1
FKID213958,-1
FKID213959,-1
FKID213960,-1
FKID213961,-1
FKID213963,2
FKID213964,4
FKID213967,-1
FKID213968,2
FKID213969,2
FKID213970,2
FKID213971,-1
FKID213973,0
FKID213974,0
FKID213975,0
FKID213977,0
FKID213978,2
FKID213979,3
FKID213980,-1
FKID213981,2
FKID213983,2
FKID213984,2
FKID213985,-1
FKID213986,2
FKID213988,2
FKID213990,2
FKID213991,2
FKID213992,-1
FKID213993,-1
FKID213995,4
FKID213998,-1
FKID213999,-1
FKID214000,3
FKID214003,-1
FKID214005,3
FKID214006,-1
FKID214007,3
FKID214009,4
FKID214011,-1
FKID214012,-1
FKID214013,2
FKID214014,3
FKID214017,-1
FKID214020,-1
FKID214021,3
FKID214022,-1
FKID214023,3
FKID214024,0
FKID214025,0
FKID214026,4
FKID214028,2
FKID214030,4
FKID214032,0
FKID214034,-1
FKID214037,4
FKID214039,5
FKID214042,7
FKID214053,2
FKID214061,2
FKID214070,3
FKID214073,3
FKID214074,-1
FKID214075,-1
FKID214077,2
FKID214079,-1
FKID214080,-1
FKID214083,-1
FKID214084,-1
FKID214085,0
FKID214086,-1
FKID214087,-1
FKID214088,-1
FKID214089,0
FKID214090,3
FKID214092,3
FKID214094,2
FKID214096,-1
FKID214099,-1
FKID214100,-1
FKID214101,-1
FKID214103,-1
FKID214104,4
FKID214114,-1
FKID214118,3
FKID214120,3
FKID214121,7
FKID214127,-1
FKID214135,3
FKID214136,-1
FKID214142,7
FKID214143,-1
FKID214144,-1
FKID214149,-1
FKID214154,-1
FKID214155,-1
FKID214156,3
FKID214157,-1
FKID214158,-1
FKID214160,-1
FKID214161,-1
FKID214162,-1
FKID214163,-1
FKID214164,-1
FKID214165,-1
FKID214168,-1
FKID214172,-1
FKID214174,-1
FKID214175,2
FKID214176,3
FKID214177,7
FKID214178,2
FKID214179,2
FKID214180,2
FKID214181,2
FKID214182,2
FKID214183,2
FKID214184,-1
FKID214187,2
FKID214190,2
FKID214192,2
FKID214193,2
FKID214195,-1
FKID214199,4
FKID214200,3
FKID214201,3
FKID214214,2
FKID214215,-1
FKID214218,-1
FKID214219,-1
FKID214220,-1
FKID214221,-1
FKID214222,-1
FKID214223,-1
FKID214227,3
FKID214235,2
FKID214238,-1
FKID214246,-1
FKID214248,-1
FKID214251,-1
FKID214253,2
FKID214256,2
FKID214258,-1
FKID214260,-1
FKID214262,-1
FKID214263,2
FKID214264,-1
FKID214265,3
FKID214266,3
FKID214267,-1
FKID214268,2
FKID214269,3
FKID214270,2
FKID214271,2
FKID214274,3
FKID214275,2
FKID214276,7
FKID214278,7
FKID214280,7
FKID214282,7
FKID214283,-1
FKID214284,-1
FKID214286,-1
FKID214287,-1
FKID214288,-1
FKID214289,3
FKID214292,7
FKID214294,-1
FKID214295,7
FKID214296,-1
FKID214297,-1
FKID214298,2
FKID214299,2
FKID214300,-1
FKID214301,-1
FKID214302,-1
FKID214303,-1
FKID214305,-1
FKID214306,7
FKID214307,2
FKID214308,7
FKID214309,7
FKID214314,2
FKID214315,-1
FKID214316,2
FKID214318,-1
FKID214321,-1
FKID214325,2
FKID214326,-1
FKID214328,-1
FKID214329,2
FKID214330,2
FKID214331,-1
FKID214336,2
FKID214337,2
FKID214338,-1
FKID214339,-1
FKID214340,-1
FKID214342,7
FKID214343,2
FKID214345,-1
FKID214348,1
FKID214349,1
FKID214351,-1
FKID214355,-1
FKID214357,-1
FKID214358,2
FKID214359,-1
FKID214360,2
FKID214362,-1
FKID214363,-1
FKID214364,-1
FKID214366,3
FKID214368,-1
FKID214369,-1
FKID214370,2
FKID214371,-1
FKID214372,2
FKID214373,2
FKID214374,-1
FKID214375,-1
FKID214376,2
FKID214377,-1
FKID214378,-1
FKID214380,2
FKID214382,2
FKID214383,-1
FKID214384,-1
FKID214385,7
FKID214387,-1
FKID214388,2
FKID214390,2
FKID214391,2
FKID214393,2
FKID214394,2
FKID214396,2
FKID214397,-1
FKID214399,7
FKID214400,3
FKID214401,-1
FKID214402,-1
FKID214403,-1
FKID214404,3
FKID214405,7
FKID214407,7
FKID214408,0
FKID214410,7
FKID214411,3
FKID214413,3
FKID214415,7
FKID214416,7
FKID214418,3
FKID214419,3
FKID214420,3
FKID214421,3
FKID214422,7
FKID214426,-1
FKID214429,-1
FKID214430,2
FKID214431,2
FKID214432,3
FKID214433,2
FKID214434,2
FKID214436,2
FKID214438,2
FKID214440,2
FKID214441,2
FKID214443,-1
FKID214444,2
FKID214447,3
FKID214448,3
FKID214452,-1
FKID214454,-1
FKID214455,-1
FKID214457,-1
FKID214458,-1
FKID214463,-1
FKID214464,3
FKID214465,-1
FKID214467,3
FKID214468,5
FKID214469,2
FKID214470,2
FKID214471,3
FKID214472,3
FKID214473,2
FKID214477,2
FKID214478,-1
FKID214479,2
FKID214481,3
FKID214482,2
FKID214483,2
FKID214488,2
FKID214489,7
FKID214490,7
FKID214491,7
FKID214492,7
FKID214494,-1
FKID214495,7
FKID214497,7
FKID214498,3
FKID214501,0
FKID214504,0
FKID214505,7
FKID214507,3
FKID214509,3
FKID214511,7
FKID214514,7
FKID214517,3
FKID214519,3
FKID214520,3
FKID214521,3
FKID214522,3
FKID214525,7
FKID214526,3
FKID214527,7
FKID214529,3
FKID214531,3
FKID214532,3
FKID214534,3
FKID214536,3
FKID214537,3
FKID214540,3
FKID214542,3
FKID214544,3
FKID214547,3
FKID214548,3
FKID214549,7
FKID214551,-1
FKID214555,2
FKID214557,2
FKID214558,2
FKID214559,2
FKID214560,2
FKID214562,-1
FKID214563,-1
FKID214564,5
FKID214565,2
FKID214566,2
FKID214568,-1
FKID214569,-1
FKID214572,-1
FKID214574,3
FKID214576,-1
FKID214577,3
FKID214578,-1
FKID214579,-1
FKID214580,3
FKID214584,4
FKID214585,-1
FKID214586,-1
FKID214592,2
FKID214593,3
FKID214595,-1
FKID214597,3
FKID214598,3
FKID214601,3
FKID214603,3
FKID214604,3
FKID214605,0
FKID214607,0
FKID214608,3
FKID214609,0
FKID214610,3
FKID214618,3
FKID214621,3
FKID214623,3
FKID214625,3
FKID214626,3
FKID214627,3
FKID214631,3
FKID214635,2
FKID214639,2
FKID214640,3
FKID214642,3
FKID214643,2
FKID214644,-1
FKID214645,0
FKID214646,2
FKID214647,3
FKID214648,2
FKID214650,2
FKID214651,4
FKID214652,2
FKID214654,4
FKID214655,2
FKID214658,3
FKID214661,3
FKID214662,4
FKID214663,4
FKID214665,0
FKID214671,3
FKID214673,3
FKID214674,3
FKID214676,2
FKID214678,2
FKID214679,3
FKID214680,3
FKID214681,3
FKID214682,3
FKID214683,3
FKID214685,3
FKID214687,3
FKID214688,3
FKID214689,3
FKID214691,5
FKID214692,0
FKID214693,3
FKID214696,5
FKID214701,3
FKID214702,-1
FKID214705,3
FKID214706,3
FKID214707,3
FKID214708,-1
FKID214709,3
FKID214710,3
FKID214711,-1
FKID214712,-1
FKID214713,3
FKID214714,0
FKID214716,3
FKID214718,-1
FKID214719,2
FKID214720,-1
FKID214721,2
FKID214722,2
FKID214723,2
FKID214733,-1
FKID214735,3
FKID214742,2
FKID214743,-1
FKID214744,2
FKID214746,-1
FKID214747,4
FKID214748,5
FKID214750,4
FKID214751,4
FKID214752,3
FKID214753,4
FKID214754,4
FKID214755,4
FKID214756,4
FKID214757,3
FKID214758,4
FKID214759,-1
FKID214760,4
FKID214761,2
FKID214763,1
FKID214764,1
FKID214765,-1
FKID214767,-1
FKID214768,-1
FKID214774,2
FKID214777,4
FKID214783,5
FKID214790,-1
FKID214794,2
FKID214795,-1
FKID214799,-1
FKID214802,2
FKID214803,2
FKID214804,-1
FKID214806,2
FKID214808,2
FKID214809,-1
FKID214810,2
FKID214812,-1
FKID214813,-1
FKID214814,-1
FKID214816,2
FKID214818,2
FKID214822,-1
FKID214824,-1
FKID214825,2
FKID214827,-1
FKID214828,-1
FKID214830,-1
FKID214834,-1
FKID214835,-1
FKID214837,2
FKID214838,2
FKID214839,2
FKID214840,-1
FKID214841,-1
FKID214842,-1
FKID214843,-1
FKID214844,-1
FKID214845,-1
FKID214846,-1
FKID214847,-1
FKID214848,-1
FKID214849,-1
FKID214850,-1
FKID214851,3
FKID214852,3
FKID214855,3
FKID214856,3
FKID214857,3
FKID214859,-1
FKID214868,-1
FKID214871,-1
FKID214872,-1
FKID214878,-1
FKID214879,-1
FKID214884,-1
FKID214900,-1
FKID214901,7
FKID214903,-1
FKID214905,7
FKID214908,-1
FKID214924,-1
FKID214946,-1
FKID214951,-1
FKID214952,-1
FKID214955,-1
FKID214956,-1
FKID214958,-1
FKID214960,-1
FKID214961,-1
FKID214962,-1
FKID214964,-1
FKID214965,2
FKID214968,-1
FKID214969,2
FKID214970,-1
FKID214971,2
FKID214972,2
FKID214973,2
FKID214974,2
FKID214977,-1
FKID214978,-1
FKID214979,6
FKID214980,-1
FKID214981,-1
FKID214982,-1
FKID214983,-1
FKID214984,-1
FKID214985,-1
FKID214989,-1
FKID214992,2
FKID214996,-1
FKID214997,-1
FKID214999,2
FKID215003,-1
FKID215004,-1
FKID215005,2
FKID215006,2
FKID215010,-1
FKID215013,-1
FKID215014,-1
FKID215015,2
FKID215017,2
FKID215018,4
FKID215019,-1
FKID215020,-1
FKID215021,-1
FKID215023,0
FKID215026,0
FKID215027,0
FKID215029,-1
FKID215030,0
FKID215031,0
FKID215032,-1
FKID215033,0
FKID215034,-1
FKID215035,0
FKID215037,-1
FKID215038,0
FKID215039,-1
FKID215040,2
FKID215042,0
FKID215044,0
FKID215045,0
FKID215046,0
FKID215047,0
FKID215049,0
FKID215050,0
FKID215051,-1
FKID215053,2
FKID215054,-1
FKID215055,-1
FKID215056,-1
FKID215057,-1
FKID215058,0
FKID215060,2
FKID215061,0
FKID215062,-1
FKID215063,0
FKID215064,0
FKID215065,0
FKID215066,0
FKID215067,0
FKID215068,2
FKID215069,0
FKID215070,0
FKID215071,0
FKID215072,0
FKID215073,0
FKID215074,3
FKID215075,3
FKID215076,0
FKID215077,0
FKID215079,-1
FKID215080,2
FKID215081,-1
FKID215082,2
FKID215083,-1
FKID215084,-1
FKID215085,-1
FKID215086,-1
FKID215087,2
FKID215089,-1
FKID215090,-1
FKID215091,-1
FKID215092,-1
FKID215093,-1
FKID215096,-1
FKID215099,-1
FKID215100,2
FKID215101,3
FKID215102,3
FKID215105,4
FKID215106,2
FKID215111,4
FKID215112,-1
FKID215113,-1
FKID215116,-1
FKID215120,-1
FKID215121,2
FKID215122,3
FKID215123,2
FKID215124,2
FKID215125,-1
FKID215126,3
FKID215127,3
FKID215128,-1
FKID215130,2
FKID215132,-1
FKID215135,-1
FKID215137,-1
FKID215143,-1
FKID215144,-1
FKID215145,-1
FKID215146,-1
FKID215152,5
FKID215153,-1
FKID215154,5
FKID215155,5
FKID215159,3
FKID215162,3
FKID215163,3
FKID215164,-1
FKID215165,-1
FKID215166,3
FKID215167,1
FKID215168,3
FKID215174,-1
FKID215176,-1
FKID215177,1
FKID215178,2
FKID215179,2
FKID215180,0
FKID215181,-1
FKID215184,0
FKID215185,2
FKID215186,0
FKID215187,2
FKID215188,-1
FKID215189,-1
FKID215191,-1
FKID215193,-1
FKID215195,-1
FKID215196,2
FKID215199,1
FKID215201,-1
FKID215202,2
FKID215209,-1
FKID215210,2
FKID215211,2
FKID215212,2
FKID215213,2
FKID215214,2
FKID215215,-1
FKID215217,2
FKID215219,4
FKID215220,-1
FKID215224,-1
FKID215225,2
FKID215226,2
FKID215227,4
FKID215234,-1
FKID215236,-1
FKID215237,2
FKID215238,-1
FKID215240,-1
FKID215241,-1
FKID215242,-1
FKID215254,2
FKID215255,2
FKID215256,2
FKID215257,-1
FKID215258,-1
FKID215260,5
FKID215261,5
FKID215262,5
FKID215268,-1
FKID215272,2
FKID215273,2
FKID215274,-1
FKID215275,-1
FKID215276,-1
FKID215277,2
FKID215278,-1
FKID215279,0
FKID215280,-1
FKID215281,-1
FKID215282,-1
FKID215283,4
FKID215286,-1
FKID215288,-1
FKID215289,-1
FKID215293,4
FKID215297,2
FKID215298,2
FKID215300,-1
FKID215301,-1
FKID215308,0
FKID215309,3
FKID215311,3
FKID215312,-1
FKID215315,0
FKID215316,0
FKID215317,2
FKID215319,-1
FKID215322,4
FKID215328,-1
FKID215329,-1
FKID215330,-1
FKID215334,2
FKID215338,-1
FKID215339,-1
FKID215340,-1
FKID215342,-1
FKID215343,-1
FKID215346,-1
FKID215347,-1
FKID215348,2
FKID215350,-1
FKID215352,-1
FKID215353,3
FKID215358,2
FKID215359,4
FKID215361,-1
FKID215362,2
FKID215363,-1
FKID215365,-1
FKID215366,-1
FKID215367,2
FKID215369,-1
FKID215371,-1
FKID215372,-1
FKID215373,-1
FKID215374,-1
FKID215375,-1
FKID215376,-1
FKID215379,2
FKID215380,2
FKID215382,2
FKID215383,2
FKID215384,2
FKID215385,2
FKID215387,-1
FKID215392,2
FKID215393,4
FKID215394,2
FKID215399,-1
FKID215400,2
FKID215401,-1
FKID215402,2
FKID215403,-1
FKID215404,-1
FKID215405,-1
FKID215407,-1
FKID215408,-1
FKID215409,-1
FKID215411,-1
FKID215412,-1
FKID215413,-1
FKID215414,-1
FKID215415,-1
FKID215416,-1
FKID215417,-1
FKID215418,-1
FKID215419,-1
FKID215420,-1
FKID215422,2
FKID215423,-1
FKID215424,-1
FKID215427,4
FKID215428,4
FKID215430,4
FKID215433,4
FKID215434,-1
FKID215436,4
FKID215438,4
FKID215443,0
FKID215444,0
FKID215445,0
FKID215447,0
FKID215449,0
FKID215451,0
FKID215454,0
FKID215455,0
FKID215461,2
FKID215462,2
FKID215463,0
FKID215465,0
FKID215466,0
FKID215468,2
FKID215469,2
FKID215470,2
FKID215473,2
FKID215474,2
FKID215475,2
FKID215477,-1
FKID215486,2
FKID215487,3
FKID215488,2
FKID215489,2
FKID215490,2
FKID215491,2
FKID215492,-1
FKID215493,2
FKID215494,2
FKID215495,2
FKID215496,-1
FKID215497,2
FKID215498,-1
FKID215501,2
FKID215503,2
FKID215506,2
FKID215507,3
FKID215508,2
FKID215509,3
FKID215511,2
FKID215512,2
FKID215514,0
FKID215527,-1
FKID215532,2
FKID215534,2
FKID215535,2
FKID215536,-1
FKID215537,2
FKID215538,-1
FKID215539,-1
FKID215541,-1
FKID215545,-1
FKID215548,-1
FKID215550,-1
FKID215561,0
FKID215562,2
FKID215563,-1
FKID215564,2
FKID215565,-1
FKID215568,-1
FKID215569,-1
FKID215570,-1
FKID215572,7
FKID215573,-1
FKID215574,2
FKID215576,-1
FKID215577,7
FKID215580,-1
FKID215581,-1
FKID215582,2
FKID215583,-1
FKID215584,2
FKID215585,2
FKID215586,2
FKID215587,-1
FKID215592,-1
FKID215594,-1
FKID215596,-1
FKID215597,2
FKID215599,2
FKID215600,-1
FKID215602,2
FKID215603,2
FKID215604,2
FKID215606,2
FKID215607,2
FKID215608,2
FKID215609,2
FKID215611,-1
FKID215612,-1
FKID215613,-1
FKID215636,-1
FKID215638,-1
FKID215641,-1
FKID215642,2
FKID215645,-1
FKID215649,2
FKID215651,-1
FKID215655,2
FKID215663,-1
FKID215664,-1
FKID215665,-1
FKID215667,-1
FKID215668,-1
FKID215669,-1
FKID215671,-1
FKID215673,-1
FKID215675,-1
FKID215680,2
FKID215681,-1
FKID215686,0
FKID215687,0
FKID215688,3
FKID215689,0
FKID215690,3
FKID215691,3
FKID215692,-1
FKID215702,3
FKID215703,-1
FKID215704,-1
FKID215705,3
FKID215706,3
FKID215708,3
FKID215709,3
FKID215711,-1
FKID215713,-1
FKID215714,0
FKID215717,0
FKID215718,-1
FKID215721,-1
FKID215723,-1
FKID215724,0
FKID215725,-1
FKID215733,0
FKID215734,-1
FKID215735,3
FKID215736,3
FKID215740,0
FKID215741,3
FKID215748,3
FKID215752,-1
FKID215753,2
FKID215756,2
FKID215757,-1
FKID215758,-1
FKID215759,3
FKID215761,2
FKID215764,-1
FKID215765,7
FKID215766,7
FKID215767,7
FKID215769,7
FKID215770,2
FKID215774,7
FKID215776,0
FKID215778,7
FKID215782,2
FKID215785,2
FKID215788,3
FKID215790,2
FKID215795,-1
FKID215802,2
FKID215806,0
FKID215807,-1
FKID215809,2
FKID215811,2
FKID215813,0
FKID215815,2
FKID215816,0
FKID215817,0
FKID215822,-1
FKID215829,0
FKID215843,-1
FKID215850,0
FKID215854,-1
FKID215855,2
FKID215866,2
FKID215868,-1
FKID215881,0
FKID215886,0
FKID215887,0
FKID215889,0
FKID215893,0
FKID215894,-1
FKID215895,-1
FKID215896,-1
FKID215900,-1
FKID215922,-1
FKID215923,-1
FKID215925,3
FKID215926,3
FKID215928,2
FKID215929,0
FKID215930,3
FKID215931,3
FKID215934,-1
FKID215936,3
FKID215940,3
FKID215941,3
FKID215945,0
FKID215949,-1
FKID215951,7
FKID215952,-1
FKID215954,-1
FKID215955,0
FKID215956,7
FKID215957,7
FKID215960,7
FKID215961,7
FKID215962,3
FKID215963,7
FKID215965,7
FKID215966,2
FKID215967,3
FKID215969,7
FKID215970,-1
FKID215971,7
FKID215972,0
FKID215973,-1
FKID215974,7
FKID215977,2
FKID215978,2
FKID215981,7
FKID215982,7
FKID215983,2
FKID215984,3
FKID215986,7
FKID215987,3
FKID215988,3
FKID215989,7
FKID215991,7
FKID215992,2
FKID215993,2
FKID215994,7
FKID215995,7
FKID215996,3
FKID215997,2
FKID215998,-1
FKID216001,-1
FKID216002,0
FKID216003,-1
FKID216008,-1
FKID216009,-1
FKID216012,2
FKID216013,2
FKID216016,2
FKID216017,-1
FKID216018,3
FKID216019,-1
FKID216020,2
FKID216021,2
FKID216022,-1
FKID216023,-1
FKID216024,-1
FKID216026,-1
FKID216027,-1
FKID216029,2
FKID216031,-1
FKID216032,6
FKID216034,2
FKID216037,2
FKID216038,3
FKID216039,2
FKID216042,-1
FKID216044,0
FKID216045,2
FKID216046,2
FKID216047,-1
FKID216049,-1
FKID216050,-1
FKID216051,-1
FKID216053,2
FKID216054,-1
FKID216057,-1
FKID216059,2
FKID216062,2
FKID216063,2
FKID216065,-1
FKID216067,2
FKID216068,2
FKID216069,2
FKID216071,-1
FKID216072,-1
FKID216073,2
FKID216074,0
FKID216075,2
FKID216076,-1
FKID216078,2
FKID216079,-1
FKID216082,-1
FKID216083,2
FKID216084,2
FKID216085,-1
FKID216086,-1
FKID216089,2
FKID216091,2
FKID216093,-1
FKID216094,2
FKID216095,-1
FKID216096,-1
FKID216097,2
FKID216099,-1
FKID216100,-1
FKID216102,3
FKID216105,-1
FKID216106,2
FKID216108,-1
FKID216109,-1
FKID216111,-1
FKID216115,-1
FKID216116,-1
FKID216117,6
FKID216118,2
FKID216121,-1
FKID216122,-1
FKID216123,-1
FKID216124,-1
FKID216128,0
FKID216131,2
FKID216135,2
FKID216136,2
FKID216137,-1
FKID216140,-1
FKID216149,3
FKID216150,3
FKID216151,4
FKID216152,4
FKID216158,4
FKID216159,3
FKID216160,4
FKID216161,4
FKID216164,3
FKID216167,-1
FKID216168,2
FKID216172,-1
FKID216173,-1
FKID216174,2
FKID216177,2
FKID216180,4
FKID216182,-1
FKID216185,-1
FKID216186,-1
FKID216187,-1
FKID216188,0
FKID216189,0
FKID216190,2
FKID216191,0
FKID216193,-1
FKID216194,0
FKID216195,2
FKID216196,0
FKID216197,2
FKID216198,0
FKID216199,-1
FKID216205,2
FKID216206,2
FKID216207,-1
FKID216209,-1
FKID216210,2
FKID216211,0
FKID216212,4
FKID216215,0
FKID216217,2
FKID216219,4
FKID216220,4
FKID216221,-1
FKID216222,4
FKID216223,0
FKID216224,4
FKID216226,-1
FKID216227,0
FKID216228,4
FKID216229,-1
FKID216231,3
FKID216232,4
FKID216233,-1
FKID216234,4
FKID216235,-1
FKID216236,-1
FKID216238,-1
FKID216240,-1
FKID216242,-1
FKID216243,-1
FKID216244,-1
FKID216245,-1
FKID216247,-1
FKID216249,-1
FKID216250,-1
FKID216251,-1
FKID216252,2
FKID216253,-1
FKID216255,-1
FKID216257,-1
FKID216258,2
FKID216259,-1
FKID216263,-1
FKID216264,-1
FKID216266,2
FKID216267,-1
FKID216268,-1
FKID216269,2
FKID216271,-1
FKID216272,-1
FKID216274,-1
FKID216276,-1
FKID216279,2
FKID216280,2
FKID216285,2
FKID216286,-1
FKID216287,2
FKID216289,-1
FKID216290,-1
FKID216292,-1
FKID216293,-1
FKID216294,-1
FKID216299,-1
FKID216301,2
FKID216303,2
FKID216304,-1
FKID216305,2
FKID216307,-1
FKID216309,2
FKID216311,-1
FKID216313,2
FKID216314,-1
FKID216315,-1
FKID216316,-1
FKID216317,2
FKID216318,-1
FKID216319,-1
FKID216320,-1
FKID216321,-1
FKID216322,-1
FKID216324,-1
FKID216326,-1
FKID216327,3
FKID216328,3
FKID216330,-1
FKID216331,3
FKID216333,2
FKID216335,3
FKID216338,-1
FKID216340,-1
FKID216342,2
FKID216343,-1
FKID216344,-1
FKID216346,-1
FKID216347,-1
FKID216348,-1
FKID216349,2
FKID216352,-1
FKID216353,-1
FKID216354,-1
FKID216355,-1
FKID216356,2
FKID216358,2
FKID216359,2
FKID216360,2
FKID216361,-1
FKID216364,2
FKID216369,-1
FKID216373,-1
FKID216375,2
FKID216379,2
FKID216398,-1
FKID216400,-1
FKID216402,-1
FKID216403,-1
FKID216405,-1
FKID216406,-1
FKID216408,2
FKID216409,-1
FKID216410,-1
FKID216411,-1
FKID216412,-1
FKID216416,-1
FKID216424,2
FKID216427,2
FKID216428,-1
FKID216436,-1
FKID216438,2
FKID216439,-1
FKID216441,-1
FKID216442,-1
FKID216443,-1
FKID216444,-1
FKID216446,-1
FKID216450,-1
FKID216452,2
FKID216453,-1
FKID216454,-1
FKID216457,-1
FKID216458,-1
FKID216462,-1
FKID216463,-1
FKID216468,3
FKID216470,3
FKID216473,3
FKID216477,7
